Unnamed: 0,Address,pincode,Taluk,Districtname,statename,Latitude,Longitude,Cluster
2079,"KM Oil Industries, Meenapatty, Karuvanchal, Meenpatty, Kerala 670571, India",670571,Taliparamba,Kannur,KERALA,12.196313433333334,75.4654995311111,5
2080,"82, Nyniappa St, Rattan Bazaar, Park Town, Chennai, Tamil Nadu 600003, India",600003,Tondiarpet Fort St George,Chennai,TAMIL NADU,13.077257988,80.26904676000001,3
2081,"opposite G.H Hospital, MGR Nagar, Kallavi, Papparapatti, Tamil Nadu 635304, India",635304,Uttangarai,Krishnagiri,TAMIL NADU,12.2985811,78.40752246666666,4
2084,"No-15,1st floor, E VK Sampath Rd, Sampath Salai, Vepery, Periyamet, Chennai, Tamil Nadu 600007, India",600007,Perambur Purasawalkam,Chennai,TAMIL NADU,12.763209764705882,80.04240922941177,3
2085,"Perinagala, P.O, Pallikkara, Kochi, Kerala 683565, India",683565,Kunnathunad,Ernakulam,KERALA,10.016749102325582,76.41687551860464,7
2087,"Ammapalayam, Tiruppur, Avinashi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,4
2088,"89/98, SIDCO Industrial Rd, Sidco Industrial Estate, Villivakkam, Chennai, Tamil Nadu 600049, India",600049,Ambattur,Tiruvallur,TAMIL NADU,13.106420763157896,80.20766133684211,3
2089,"Naduviledathu Building, Kumaramangalam P.O Para Junction, Thodupuzha - Oonukal Rd, Mylacompu, Thodupuzha, Kumaramangalam part, Kerala 685608, India",685608,Thodupuzha,Idukki,KERALA,9.916350179104477,76.70493084029852,7
2090,"North cliff, Kurakkanni Temple road, Varkala, Kerala 695141, India",695141,Chirayinkeezhu,Thiruvananthapuram,KERALA,8.784380338392857,76.72026153839285,6
2091,"Bus Stop, Thodaparambu, Pooppani Rd, Perumbavoor, Kerala 683543, India",683543,Kunnathunad,Ernakulam,KERALA,10.1228594125,76.48358803125,1
2092,"vattekkad, Kollengode, Kerala 678506, India",678506,Chittur,Palakkad,KERALA,10.61154901111111,76.699154325,1
2093,"S.F.NO.547, Kurian Thottam, Annaipalayam,, College Road, Vivekananda Nagar, Kamatchepuram, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU,11.121108205263155,77.34359659473684,4
2094,"JQCR+R4X, Meenkara - Parackachella Rd, Muthalamada South, Kerala 678507, India",678507,Alathur,Palakkad,KERALA,10.61099847,76.76407412,1
2096,"Panichayam Rd, Odakkali, Kerala 683549, India",683549,Kunnathunad,Ernakulam,KERALA,10.10500877,76.547910502,1
2097,"WJ4C+CG6, Mangad, Kollam, Kerala 691019, India",691019,Kollam,Kollam,KERALA,8.903712925,76.613172375,6
2098,"Building NO-41, 2371, Medical Centre Rd, Kochi, Chakkalakkal, Palarivattom, Ernakulam, Kochi, Kerala 682028, India",682028,Ernakulam,Ernakulam,KERALA,9.99670085,76.32102778,7
2099,"Madurai, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,7
2100,"48, Railway Feeder Rd, Sivagami Puram, Virudhunagar, Tamil Nadu 626001, India",626001,Virudhunagar,Virudhunagar,TAMIL NADU,9.590604,77.95970871860465,0
2102,"Canal Rd, near ST.James Church, Chambakkara, Poonithura, Maradu, Kochi, Kerala 682038, India",682038,Ernakulam,Ernakulam,KERALA,9.951825921428572,76.32976080714285,7
2103,"127/21 A, Thalingikadu Thottam, pichampalayam, pichamapalayam pudur, po, Shrinagar, Raja Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
2104,"VII/594, Jews St, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,7
2105,"76GV+3WF, Puthenchira, Kerala 680682, India",680682,Mukundapuram,Thrissur,KERALA,10.266509604918031,76.23855120327869,1
2106,"38JW+C84, Tiruppur - Palladam Rd, Karuppa Gaundanpalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
2108,"Fort Road, City Centre Building, 2nd Floor, near Computer Education, Taliparamba, Kannur, Kerala 670001, India",670001,Kannur,Kannur,KERALA,11.865514509090907,75.38733786363636,5
2109,"Big Bazaar St, Koothanallur, Tamil Nadu 614101, India",614101,Nidamangalam,Tiruvarur,TAMIL NADU,10.711513615,79.50492051333333,0
2112,"17/3, Padmini Garden West 4th Street, Tiruppur - Kangayam Rd, KNS Subramaniam Nagar, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
2114,"6 chinna thottam, Kangayam Road, 3rd St, K N P Colony, Bavani Nagar, Tiruppur, Pudhukkadu, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
2116,"Kalaranthiri-Palakutti Rd, Palakkutty, Koduvally, Kerala 673572, India",673572,Kozhikode,Kozhikode,KERALA,11.372011198701298,75.90677657662339,5
2117,"Plot #1, Kannadasan St, KG NTR Heritage, Sri Ganesh Nagar, Kolathur, Chennai, Tamil Nadu 600099, India",600099,Ambattur,Tiruvallur,TAMIL NADU,13.127188171794872,80.21363809230769,3
2118,"81, Kongu Main Rd, T.N.K Puram, Tiruppur, Tamil Nadu 641607, India",641607,Tirupur,Coimbatore,TAMIL NADU,11.1214821,77.36035476666666,4
2121,"Palani, Tamil Nadu, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667,7
2122,"No. 1/238, Pulpally - Sultan Bathery Hwy, Chethalayam, Kidanganad, Kerala 673592, India",673592,Sulthanbathery,Wayanad,KERALA,11.661282843010753,76.26317802150538,5
2125,"CHUNGAM JUNCTION, West Hill, Kozhikode, Kerala 673005, India",673005,Kozhikode,Kozhikode,KERALA,11.292445606896552,75.76910237241378,5
2126,"HXGC+P9V, Valanjanaganam, Kuttikkanam, Kerala 685531, India",685531,Peerumade,Idukki,KERALA,9.576299994642858,76.99785246785714,7
2128,"Kozhikode, Kerala 673015, India",673015,Kozhikode,Kozhikode,KERALA,11.186873953333333,75.80458612666666,5
2129,"No. 65, W Nada, West Nada, Guruvayur, Kerala 680101, India",680101,,Thrissur,KERALA,10.595446623529412,76.03998794117648,1
2132,"Shed number 44,SIDCO,,Mudhalipalayam, Harihganans East Colony, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,11.108007883333332,77.3994223,4
2134,"688/1, 2nd Floor, Kunjalu's Place, PT Usha Rd, Shenoys, Kochi, Kerala 682011, India",682011,Ernakulam,Ernakulam,KERALA,9.989242117391305,76.29452373188406,7
2135,"N, Meethiyans Tower, 4/361, North Kalamassery, Kalamassery, Kochi, Kerala 683104, India",683104,Kanayannur,Ernakulam,KERALA,10.057542963636363,76.31917809090909,7
2136,"Kyomtha Seminary Rd, Thrippunithura, Kochi, Kerala 682305, India",682305,Kanayannur,Ernakulam,KERALA,9.939008104761903,76.37087710158731,7
2139,"1743/C, 56 Veedu Colony, Sivakasi, Tamil Nadu 626189, India",626189,Sivakasi,Virudhunagar,TAMIL NADU,9.443022225,77.808927925,0
2140,"D.No.208/2,SF.No.201/2, Sirupooluvapatti Main Road 15 - Velampalayam Opp. Amman Kalyana Mandapam, Sirupooluvapatti, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
2141,"No.15 ,Sripuram 3rd, Street, Tiruneermalai Main Rd, Nagalkeni, Chromepet, Chennai, Tamil Nadu 600044, India",600044,,Kanchipuram,TAMIL NADU,12.954107722222222,80.13916917222222,3
2144,"MK Arcade, near Tirurangadi Oriental School, Tirurangadi, Kerala 676306, India",676306,Tirurangadi,Malappuram,KERALA,11.045838703308824,75.92468943676471,5
2145,"Q4Q2+XJF, Bypass Road, opp. Bharath Pertoleum, PSP Nagar, Madathur, Thoothukudi, Tamil Nadu 628008, India",628008,Thoothukkudi,Tuticorin,TAMIL NADU,8.901466286842105,78.11534920263158,0
2147,"Pudur Privu, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,4
2152,"38RR+P59, K V R Nagar, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
2154,"Swarnapuri Avenue, Thilagar Nagar, Anupparpalayam Pudur, Tiruppur, A.Thirumuruganpoondi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,4
2157,"58FW+38V, Anna Nagar, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
2158,"# 1/20, SAKTHI NAGAR, PN Rd, Raja Nagar, Poyampalayam, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
2159,"Iringal, Kerala 673522, India",673522,Koyilandi,Kozhikode,KERALA,11.513534677142856,75.62994593142858,5
2161,"50 & 51 Sri, Subha Ganesh Industrial Estate, Post, Kuppepalayam, Tamil Nadu 641107, India",641107,Coimbatore South,Coimbatore,TAMIL NADU,11.13275464,77.03421496,4
2164,"S.F No : 517, S.S.Nagr, 1st St, Thirumurugan Nagar, Tiruppur, Tamil Nadu 641607, India",641607,Tirupur,Coimbatore,TAMIL NADU,11.1214821,77.36035476666666,4
2169,"No. 5/77 Avinashi, Velampalayam, A.Thirumuruganpoondi, Tamil Nadu 641654, India",641654,,Coimbatore,TAMIL NADU,11.17420899375,77.233283075,4
2172,"53, SIDCO Private Industrial Estate, Kurichi, Coimbatore, Tamil Nadu 641021, India",641021,Coimbatore South,Coimbatore,TAMIL NADU,10.93864634,76.9795388,4
2173,"JXXJ+MP8, Zamin Uthukuli, Tamil Nadu 642004, India",642004,Pollachi,Coimbatore,TAMIL NADU,10.6444326,76.97526137142857,4
2175,"26V3+5RC, PV Rajamannar Salai, Kannigapuram, Sector 3, K. K. Nagar, Chennai, Tamil Nadu 600083, India",600083,Chennai City Corporation,Chennai,TAMIL NADU,13.03518915471698,80.21112878113208,3
2176,"16, Town Extension, 1st, Dharaprm Road, Dharaprm Road, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
2178,"10/3,PART,DVP INDUSTRIAL ESTATE, Athipalayam Rd, Ramakrishnapuram, Chinnavedampatti, Coimbatore, Tamil Nadu 641006, India",641006,Coimbatore North,Coimbatore,TAMIL NADU,11.059443936363635,76.99888995,4
2179,"Mannav Rd, Mannavu, Marathakkara, Thrissur, Kerala 680306, India",680306,,Thrissur,KERALA,10.478034959756098,76.24069400365853,1
2182,"kullampalayam Pirivu, Puthupalayam Village, Uthiyur(po), Kangeyam, Tamil Nadu 638701, India",638701,Kangayam,Erode,TAMIL NADU,11.008906164814816,77.55643352407408,4
2185,"341-2a Pappa nagar 2nd street, Cotton Mill Road, Kumarswami Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
2186,"S.F. No.: 610/3, A, college road, Vanjipalayam Rd, srivasamahal nearPO, Sirupooluvapatti, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
2187,"Pathipara, Koonathara (P.O) Vaniyamkulam, Palakkad, Vaniyamkulam-I, Kerala 679523, India",679523,Ottappalam,Palakkad,KERALA,10.766891046153846,76.30260836923077,1
2188,"No-36, Muthu Plaza Complex, Muniappan Koil St, Erode Fort, Erode, Tamil Nadu 638001, India",638001,Erode,Erode,TAMIL NADU,11.337965906521738,77.74129484456522,4
2189,"133, Tiruppur Rd, Thennampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
2191,"48W5+QGG, Velampalayam, Ammaiyappan, A.Thirumuruganpoondi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,4
2192,"11/5 P.S.F. No. 286/4-286/8 Pappampatti Road, Manoj Nagar, Coimbatore, Kannampalayam, Tamil Nadu 641402, India",641402,Palladam,Coimbatore,TAMIL NADU,11.011427166666667,77.10136042,4
2194,"PW37+6CH, Palaiyapatti Vadakkusethi, Tamil Nadu 613402, India",613402,Thanjavur,Thanjavur,TAMIL NADU,10.722312675,78.96689195,0
2195,"Vadama, Mala, Kerala 680732, India",680732,Mukundapuram,Thrissur,KERALA,10.243188683018868,76.27195148490566,1
2196,"SF.NO:155/1B Pooluvapatti Pirivu, Vavipalayam Road, Neruperichal Village, PN Rd, Pooluvapatti, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU,11.121108205263155,77.34359659473684,4
2197,"Karukutty P.O,Angamaly,Cochin,Kerala-683576 (Near Sree Krishna Temple), Karukutty, Angamaly, Kerala 683576, India",683576,Aluva,Ernakulam,KERALA,10.2298903375,76.37638655416666,1
2198,"Synthite Taste Park No. XI 312G, Pancode Near Kolenchery, Kochi, Aikaranad North, Kerala 682310, India",682310,Kunnathunad,Ernakulam,KERALA,9.98790642,76.430152955,7
2200,"1428028, Kanjiramattom Thalayolaparambu Rd, Gama Junction, Kanjiramattom, Kerala 682315, India",682315,Ernakulam,Ernakulam,KERALA,9.858566190983607,76.40145338852459,7
2202,"Gujarati Rd, opp: Santhi Lal sweet house, Nalumadam, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,7
2203,"Tbs, GH Rd, Palayam, Kozhikode, Kerala 673001, India",673001,Kozhikode,Kozhikode,KERALA,11.250885012068968,75.78104223908046,5
2204,"1st floor, inQ Tower, Opp, EMC NH Bypass, Kesaveeyam, Palarivattom, Kochi, Kerala 682025, India",682025,Ernakulam,Ernakulam,KERALA,10.000372668965516,76.30783643448275,7
2205,"Mettupalayam Rd, Coimbatore, Tamil Nadu 641029, India",641029,Coimbatore North,Coimbatore,TAMIL NADU,11.06278011,76.94077225,4
2206,"17A, 16, 4th St, Erukadu, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
2208,"3, Melony Rd, T. Nagar, Chennai, Tamil Nadu 600017, India",600017,Chennai,Chennai,TAMIL NADU,13.04255560945946,80.23459868513514,3
2209,"SF NO.461, 1B, EB Colony, ABIRAMI NAGAR, Gandhinagar, Velampalayam, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
2210,"EB Colony, Velampalayam, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
2211,"1/279-z, Mudalipalayam, Arasur, Post, Velayutham Nagar, Coimbatore, Tamil Nadu 641407, India",641407,Palladam,Coimbatore,TAMIL NADU,11.076832133333331,77.14018266666666,4
2212,"27, Ammasai Street, K.K. Pudur, www.uspindia.com, Kuppakonam Pudur, Coimbatore, Tamil Nadu 641038, India",641038,Coimbatore North,Coimbatore,TAMIL NADU,10.952069558333331,76.995048525,4
2214,"XV/635, MALAMURY, PULLUVAZHI P. O, Perumbavoor, Kerala 683541, India",683541,Kunnathunad,Ernakulam,KERALA,10.047371096774194,76.52621409354838,7
2215,"W9WG+76J, Kochi - Madurai - Dhanushkodi Rd, Thiruvankulam, Thrippunithura, Kochi, Kerala 682305, India",682305,Kanayannur,Ernakulam,KERALA,9.939008104761903,76.37087710158731,7
2218,"Konathakunnu PO Thrissur Dt, 76Q6+8QH, Thekkumkara, Kerala 680123, India",680123,Mukundapuram,Thrissur,KERALA,10.280655027272726,76.2074066,1
2220,"Vadakkencherry, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667,7
2221,"61, Lakshmi Theatre Road, AB Nagar, Gandhinagar, Po, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
2222,"SF.No :74 , Door No:6/100B , Rangasamuthiram , Panikampatti, Post, Palladam, Tamil Nadu 641664, India",641664,Palladam,Coimbatore,TAMIL NADU,10.98807019,77.28173242999999,4
2224,"3933+743, Karippassery, North Kalamassery, Kalamassery, Kochi, Kerala 682033, India",682033,Kanayannur,Ernakulam,KERALA,10.0430806875,76.31714245625,7
2225,"Mudiclal Depot Road, Mudickal, Kerala 683547, India",683547,Kunnathunad,Ernakulam,KERALA,10.091076425925923,76.43058615555556,1
2226,"Karuppa Gaundanpalayam, Tiruppur, Murugampalayam, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
2228,"Wayanad, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371,7
2229,"W9QW+RHX, Kattampally - Kannadiparamba - Munderi Rd, Kerala 670604, India",670604,Taliparamba,Kannur,KERALA,11.943093944444444,75.41243495555555,5
2231,"Win Polymers P.O Kanjany, Thrissur, Manalur, Kerala 680612, India",680612,Thrissur,Thrissur,KERALA,10.47416155,76.11383782142858,1
2232,"Wayanad, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,7
2233,"Lakshmi Thottam, Athipalayam Pirivu, Ramakrishnapuram, Ganapathy, Siranandha Puram, Coimbatore, Tamil Nadu 641049, India",641049,Coimbatore North,Coimbatore,TAMIL NADU,11.072554814285716,76.98120481428572,4
2234,"Kattuputhur Village, Ozhaiyur, Uthiramerur Taluk, India, Chennai, SH 118, Pulipakkam, Tamil Nadu 603107, India",603107,Uthiramerur,Kanchipuram,TAMIL NADU,12.67452,79.889492,3
2241,"27W7+2XH, Radhakrishnan Salai 6th Street, Krishnapuram, Mylapore, Chennai, Tamil Nadu 600004, India",600004,Chennai,Chennai,TAMIL NADU,13.038138079032258,80.26491996451612,3
2242,"Plot No. A48, 49, 50, Phase I, Special Economic Zone, MEPZ,, Moulana Nagar, Tambaram, Chennai, Tamil Nadu 600045, India",600045,Tambaram,Kanchipuram,TAMIL NADU,12.929014885106383,80.11473080425532,3
2243,"6VJ7+4MM, Puthoormadam, Kozhikode, Kerala 673019, India",673019,Kozhikode,Kozhikode,KERALA,11.220778152238806,75.84852048656717,5
2244,"S.F.No.253/2,Site No.20& 21, Bharathi Nagar,1St Street, Sirupooluvapatti, Ring Road, EB Colony, Post, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,4
2246,"27CR+27P, Elamakkara, Kochi, Kerala 682026, India",682026,Ernakulam,Ernakulam,KERALA,10.01621266875,76.288820209375,7
2247,"MF4X+8CR, Alangiyam, Tamil Nadu 638672, India",638672,Dharapuram,Erode,TAMIL NADU,10.65733,77.494865,4
2248,"5CFM+HQH, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA,10.182817160958905,76.45845344931507,1
2249,"Near Malloor Road, Ambujavilasam Rd, Kunnumpuram, Vanchiyoor, Thiruvananthapuram, Kerala 695035, India",695035,Thiruvananthapuram,Thiruvananthapuram,KERALA,8.496915336,76.93954656,6
2250,"Thiruvazhamkunnu, Kerala 678601, India",678601,Mannarkad,Palakkad,KERALA,11.017811937234043,76.35278270425532,5
2252,"Akshaya Building, Opp BSNL,Manakkadavu Road, Pantheerankavu, Kodal Nadakkavu, Kozhikode, Pantheeramkavu, Kerala 673019, India",673019,Kozhikode,Kozhikode,KERALA,11.220778152238806,75.84852048656717,5
2254,"39G5+QM8, Unnamed Road, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,4
2258,"India 31, Poongothainagar Main Road, Goldwins, Civil Aerodrome Post, Coimbatore, Tamil Nadu 641014, India",641014,Coimbatore South,Coimbatore,TAMIL NADU,11.033958304761905,77.02684491428572,4
2260,"1583, 15th Main Rd, Bharathi Colony, J Block, Bharathi Nagar, Anna Nagar, Chennai, Tamil Nadu 600040, India",600040,Egmore Nungambakkam,Chennai,TAMIL NADU,13.085384498571427,80.20577022571429,3
2261,"41, LIC Colony Rd, Lic Colony, Selvapuram Muthuswamy Colony, R.S. Puram, Coimbatore, Tamil Nadu 641002, India",641002,Coimbatore South,Coimbatore,TAMIL NADU,11.010469648529412,76.95122688088236,4
2262,"No.2, 6/31, Venkatachalam Naicken Street, Triplicane, Chennai - 600 005, Venkatachalam(Naicken) St, Narayana Krishnaraja Puram, Triplicane, Chennai, Tamil Nadu 600003, India",600003,Tondiarpet Fort St George,Chennai,TAMIL NADU,13.077257988,80.26904676000001,3
2263,"BMK international ,13/725 D pipeline road,Thoppil ,Thrikkakara ,Ernakulam, Pin, Marottichuvadu, Edappally, Kochi, Kerala code :682021, India",682021,Ernakulam,Ernakulam,KERALA,10.029233765060242,76.3353045433735,7
2265,"8/42 NACHIMUTHU GARDEN, Tex Park Road, Nehru Nagar West, Coimbatore, Tamil Nadu 641014, India",641014,Coimbatore South,Coimbatore,TAMIL NADU,11.033958304761905,77.02684491428572,4
2267,"49/26, Annes Convent Street, By Pass Road, Ponmeni, Ponmeni, Madurai, Tamil Nadu 625016, India",625016,Madurai South,Madurai,TAMIL NADU,9.929390097058825,78.09568573823529,0
2270,"Kanjirappally, Kerala 686507, India",686507,Kanjirappally,Kottayam,KERALA,9.558497567123288,76.79145172602739,7
2271,"no.85 ,gandhi market, Oddanchatram, Tamil Nadu 624619, India",624619,Dindigul,Dindigul,TAMIL NADU,10.4931476375,77.7482638375,0
2273,"Kochangadi Rd, Kochangadi, Chullickal, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105,7
2274,"Kaichoondi, Alappuzha, Aryad South, Kerala 688006, India",688006,Ambalapuzha,Alappuzha,KERALA,9.525584704,76.338968536,7
2276,"Old No-23, New-No-47, Ist Floor, E TV Swamy Rd, R.S. Puram, Coimbatore, Tamil Nadu 641002, India",641002,Coimbatore South,Coimbatore,TAMIL NADU,11.010469648529412,76.95122688088236,4
2277,"38RX+V3W, Town Extn, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU,11.096187535483873,77.34985892258065,4
2279,"296/1C, 1G, Sundamedu Colony, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU,11.1207516,77.335338875,4
2283,"Plot No. 743, Door No. 28 59th Street, 10th, 2nd St, Sector 10, K. K. Nagar, Chennai, Tamil Nadu 600078, India",600078,Chennai City Corporation,Chennai,TAMIL NADU,13.040193223809524,80.19962110476192,3
2284,"Perumpanachy Thottakkad Road Thottackad, Perumpanachy, Kerala 686536, India",686536,Changanassery,Kottayam,KERALA,9.4773755375,76.58214364166666,7
2285,"SF No. 1/1-A, D.No. 127/19-A, Thalingikattu Thottam, P.O, Sakthi Theatre Rd, Shrinagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU,11.135501066666668,77.34238386666667,4
2286,"Pallippuram P. O., Cherthala, Kelamangalam, Alleppey, Kerala 688541, India",688541,Cherthala,Alappuzha,KERALA,9.742432095238096,76.36193387142858,7
2288,"kottiyam, NH 47, Kollam, Kottiyam, Kerala 691571, India",691571,Kollam,Kollam,KERALA,8.862876898076923,76.67408270384615,6
2289,"95A Cosmafan Foundry Park, Arasur, Tamil Nadu 641407, India",641407,Palladam,Coimbatore,TAMIL NADU,11.076832133333331,77.14018266666666,4
2290,"2FJH+3V9, Kandiankoil, Tamil Nadu 641665, India",641665,,Coimbatore,TAMIL NADU,1.3400152,103.7030878,2
2292,"Kaloor - Kadavanthara Rd, Kathrikadavu, Kaloor, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,9.994298565853658,76.29345620243902,7
2293,"65/61, 1st floor, Thirumangalam Rd, Block Q, Agathiyar Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",600049,Ambattur,Tiruvallur,TAMIL NADU,13.106420763157896,80.20766133684211,3
2294,"67XH+8P9, Kerala 680732, India",680732,Mukundapuram,Thrissur,KERALA,10.243188683018868,76.27195148490566,1
2295,"23H, Mariamman Kovil Street, Aathupalayam Main Rd, Anupparpalayam Pudur, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU,11.1398791,77.31429145,4
2296,"39WR+RC3, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU,11.108007883333332,77.3994223,4
2298,"6, Arcot Rd, Ganesh Nagar, Porur, Chennai, Tamil Nadu 600116, India",600116,Sriperumbudur,Kanchipuram,TAMIL NADU,13.031353014285717,80.16268770952381,3
2299,"P.O, 1/508, Ponjassery, A M Thomas Rd, Perumbavoor, Ponjassery, Kerala 683547, India",683547,Kunnathunad,Ernakulam,KERALA,10.091076425925923,76.43058615555556,1
2300,"Golden Plaza, Chittoor Rd, opp. Mymoon Theatre, Padma Junction, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818,7
2301,"96-1, MGR Rd, Shiva Shankar Nagar, Nagalkeni, Chromepet, Chennai, Tamil Nadu 600044, India",600044,,Kanchipuram,TAMIL NADU,12.954107722222222,80.13916917222222,3
2304,"CP-IV-673, Vattoly Road, Chittariparamba P.O, Kannur, Chittariparamba, Kerala 670650, India",670650,Thalassery,Kannur,KERALA,11.829863355555554,75.64971155555556,5
2305,"Center Point, Mini Bypass Rd, near Lulu Hypermarket, Mankave, Kozhikode, Kerala 673007, India",673007,Kozhikode,Kozhikode,KERALA,11.2362490825,75.80577221833333,5
2306,"18, Mangadu Rd, Kayeenthemillath Nagar, Pattur, Mangadu, Pattur, Chennai, Tamil Nadu 600122, India",600122,Sriperumbudur,Kanchipuram,TAMIL NADU,13.014413510714284,80.13250437857143,3
2307,"SRCM MANJERI CENTRE, Ajantha Building, C H Bypass, Kuthukal, Manjeri, Kerala 676121, India",676121,Ernad,Malappuram,KERALA,11.122318839583333,76.11755346666666,5
2308,"Okkal, Kalady, Chelamattom part, Kerala 683544, India",683544,Kunnathunad,Ernakulam,KERALA,10.166672573758866,76.50774667872341,1
2309,"PLOT NO. S 96 KINFRA IIT PARK, POST, Kanjikode, Kinfra Textile Park, Kerala 678621, India",678621,Palakkad,Palakkad,KERALA,10.800600405263156,76.76606136842105,4
2310,"18/18, Near BPCL Petrol Pump Puthya Road, Vadagode P.O., Mundanpalam, Kollamkudimugal, Kangarappady, Kochi, Kakkanad, Kerala 682021, India",682021,Ernakulam,Ernakulam,KERALA,10.029233765060242,76.3353045433735,7
2312,"Ground Floor,Fortlight Complex,Kannur,Kerala, V988+HWM, Fort Rd, Thavakkara, Kannur, Kerala 670001, India",670001,Kannur,Kannur,KERALA,11.865514509090907,75.38733786363636,5
2313,"Factory at :18/789, Development Area, Binanipuram, Edayar, Kochi, Kerala 683502, India",683502,Paravur,Ernakulam,KERALA,10.087692555555556,76.30506273333334,1
2314,"VI/450, Manickamangalam, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA,10.182817160958905,76.45845344931507,1
