Name,Distance from Cochin port,Distance from NW3 closest terminal,Name of the closest terminal
S.K. COCO INTERNATIONAL,25.79028267882384,3.832219302065872,Vaikkom
SEAWIND FISHERIES,4.413807905523844,4.842354376793913,Bolgatty Island (CoPT land-on lease)
SERVYOND IMPEX,135.78975180575753,107.16697010584693,Kottapuram
SILIVER OIL MILLS,121.22850173687391,94.3255435183433,Kottapuram
SULVER OIL MILLS,121.22850173687391,94.3255435183433,Kottapuram
SILVER OIL MILLS,121.22850173687391,94.3255435183433,Kottapuram
SIYA RUBBERS,52.966995911432996,20.907228122122945,Alappuzha
ST.JUDE FOODS,76.66593342904066,50.143230422961985,Thannermukkom
STAARLIGHT EXPORTERS,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
SYNTHITE INDUSTRIAL CHEMICALS LTD.,22.060229067643693,14.325435830306551,CEPZ (Kakkanadu)
TIRUPUR CITY STYLE COLLECTION,30.449717495980156,7.313850201401928,Thannermukkom
TIRUPUR STYLE,30.449717495980156,7.313850201401928,Thannermukkom
TIRUPUR KNITWEAR EXPORTS PVT LTD,30.449717495980156,7.313850201401928,Thannermukkom
UNIVERSAL BIOSCIENCE,22.060229067643693,14.325435830306551,CEPZ (Kakkanadu)
AI MARINE PRODUCTS INDIA P.LTD.,25.79028267882384,3.832219302065872,Vaikkom
ALLEPPEY DIESEL SERVICES,30.449717495980156,7.313850201401928,Thannermukkom
AMCON TRADING INTERNATIONAL,10.606961510068723,2.0403433720475737,CEPZ (Kakkanadu)
ARTISE INTERIORS & EXTERIORS,91.7158104481656,63.06274056846596,Kottapuram
ASIAN MARINE FOODS,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
B.G.PACK,22.220933199427343,7.431988941404078,Aluva
BE FATHIMA ENTERPRISES,26.20280101114799,13.292469599075574,Aluva
BIC ASIA,25.037017187739412,6.370328525814782,Aluva
BIZZARO UNIFORMS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
BLUE MOUNT RUBBERS,52.966995911432996,20.907228122122945,Alappuzha
BRENDOL LUBRICANTS,27.6611068702931,8.716374675897896,Aluva
BRIGHTECH INTERIORS&EXTERIORS,6.983519953951737,2.8791395079967805,CEPZ (Kakkanadu)
BRISCOZ,30.449717495980156,7.313850201401928,Thannermukkom
CAPSERVO GLOBAL,30.449717495980156,7.313850201401928,Thannermukkom
CHANDRIKA PLYWOODS,22.891097512519952,8.483888034435854,Aluva
COASTAL CATCH LLP,6864.1067513324315,6845.298804186587,Aluva
COCHIN CHITIN COMPANY,10.164889466483157,7.275384319673425,Maradu
ENVIRODESIGNS & EQUIPMENTS,6.221889916603116,3.9845729721872343,CEPZ (Kakkanadu)
ERNAKULAM ARCHIDIOCESAN PUBLICATION TRUST,52.966995911432996,20.907228122122945,Alappuzha
ERNAKULAM ENGINEERS,52.966995911432996,20.907228122122945,Alappuzha
EZY SERVE ENTERPRISES,8.49135133189736,3.6128860114450907,Maradu
FATHIMA AGRO MILLS,10.606961510068723,2.0403433720475737,CEPZ (Kakkanadu)
FIAKON EXIM LLP,142.12946987513195,113.73544439867536,Kottapuram
FLOWMAX WATER,18.062455693654783,6.8809422066826365,Aluva
FRESCO EXPORTERS LLP,135.78975180575753,107.16697010584693,Kottapuram
GHAN MARINE EXIM,25.79028267882384,3.832219302065872,Vaikkom
GREEN WATER SCIENCE,122.72470742680734,1.4783296265113484,Kollam
HAYRAS PROVISIOS,126.70391541576518,4.4364819046074695,Kollam
HI - LOOMS TECHNOLOGIES LLP,123.58037266208305,95.05448467833483,Kottapuram
INDROYAL FURNITURE COMPANY P.LTD.,12.838803337420343,3.746447462049149,CEPZ (Kakkanadu)
INNOVUS ENERGIEZ,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
JESMART P. LTD,15.225837828140177,9.734681646807044,Maradu
JOHNS TRADERS LLP,63.2384170936769,23.81606546496932,Alappuzha
JOHNS UMBRELLA MART,51.852447474494234,0.6898212400367526,Alappuzha
JSK FASTENERS,14.579954885399953,6.154986131918829,CEPZ (Kakkanadu)
KALLUNGAL TRADERS,18.265983302885743,1.5443212892369902,Aluva
KASHMIR FRUIT BAZAR,76.55140725572316,12.306544176058825,Kayamkulam (Ayiramthengu)
KLEAN TRADE HYGENE,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
LENORE INDUSTRIES,32.293436716729,14.0625687659546,Aluva
M.S.GOLD TECH,145.08612344476208,116.51063001115983,Kottapuram
MADATHIL EXPORTS,39.53551307021392,26.827783091896222,Aluva
MAJEED CARPET HOUSE,51.439441896362936,0.7605570812753425,Alappuzha
MEGAMALAI HOLDINGS,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
MISTY FROZEN FOODS,2.28667608697253,2.4023017357027223,Bolgatty Island (CoPT land-on lease)
MOM SEA FRESH FISH,10.164889466483157,7.275384319673425,Maradu
MUKKAM MUILL STORES P.LD.,30.449717495980156,7.313850201401928,Thannermukkom
MYSON TRADING,5.305045302459334,4.590902749069898,CEPZ (Kakkanadu)
NANDINI COIR WORKS,42.98306787885171,8.399668593762177,Alappuzha
NFENIX TOOLS LLP,13.293640542467587,5.138630252618566,CEPZ (Kakkanadu)
ORVO EXPORTS P.LTD.,8.817136227317906,1.6356428306012087,CEPZ (Kakkanadu)
OSCAR FARM TRADERS,92.50874253479294,63.96007679305674,Kottapuram
PAZINO INFOTECH P.LTD.,19.277812246690797,9.824377363936204,CEPZ (Kakkanadu)
PEBBLE OF TRADING,22.060229067643693,14.325435830306551,CEPZ (Kakkanadu)
PLANTONORGANIC,52.8708292816474,23.44319357065687,Thannermukkom
PVM FRUITS AND VEGETABLES,4.350067431434046,4.397332123616134,Bolgatty Island (CoPT land-on lease)
REEFCO CONTAINER SERVICES,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
REGAL EXPORTERS,107.14715610779614,78.59204590920044,Kottapuram
RICHU GARMENTS,28.213065999774336,13.574801836607179,Vaikkom
SAMSCO EXPORTS,15.690639760506842,3.3035568111114006,Aluva
SHIHAS HOLDING,5.050700395719161,3.7150089794644336,Maradu
SIMPEX TRADING COMPANY,4.751358837354962,4.737881296566685,Bolgatty Island (CoPT land-on lease)
SOUTHERN TRADE WING P.LTD.,100.312793347034,8.038589230750807,Chavara
SURABHI TRADE CENTRE,5990.430233779778,5971.226398917015,Kottapuram
T.R.PACKING PRODUCTS,54.5780221513337,3.2660672496551606,Alappuzha
TAKE OFF SPORTS,52.57857841527291,31.627655455856384,Thannermukkom
TEMPROZE BUSINESS ASSOICATES,15.905723784481573,9.880132070312493,CEPZ (Kakkanadu)
TROPPY FOODS,38.46605142301898,19.819669721203386,Aluva
UNIVERSAL PACKS,7.834629993604567,3.7507233808408023,Maradu
VALGA COATS,28.846826689108827,9.984402630181647,Aluva
VICTORY SALES ASSOCIATES,6.983519953951737,2.8791395079967805,CEPZ (Kakkanadu)
VINGINISSERY SERVICE,52.966995911432996,20.907228122122945,Alappuzha
WADAKKANCHERY SILK GARDEN P.LTD.,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
ZAHRA HOLIDAYS,118.55263838602471,89.94518102705898,Kottapuram
ZODIAC ADVERTISERS,3.5166913748707236,3.9044919160941927,Bolgatty Island (CoPT land-on lease)
A.A. EXPORTS,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
AAVEES FLOOR COVERING,30.449717495980156,7.313850201401928,Thannermukkom
AGASTHYA AYURVEDIC HOSPITAL,65.45964657014818,37.44375503408935,Thannermukkom
AGUA ENGINEERING,28.846826689108827,9.984402630181647,Aluva
AMBIT N  LIFESCIENCES,111.32202891335061,82.7576474959251,Kottapuram
AMK TRADERS,4.378239478606447,4.086756855127446,Bolgatty Island (CoPT land-on lease)
AQUASTAR MARINE EXPORTS,1.9633711877004516,2.327506503132738,Bolgatty Island (CoPT land-on lease)
ARRIKAR FOODS P.LTD.,34.75932308814593,17.969953602814126,Aluva
AUTOKAST LTD.,34.51558583430734,12.276065459351889,Thannermukkom
AVANI AGRO MILLS,38.46605142301898,19.819669721203386,Aluva
AYAMON INDIA POLYMERS,110.90774721316126,82.73618112131598,Kottapuram
BAY FILED FOOD INGRDIENTS P.LTD.,10.727812738119056,4.391888863426194,CEPZ (Kakkanadu)
BISMI CASHEW COMPANY,122.07448665486567,2.101441548660276,Kollam
BLUE HAWK TRADING LLP,10.606961510068723,2.0403433720475737,CEPZ (Kakkanadu)
CADILLAC AUTOMATION&CONTROLS,10.727812738119056,4.391888863426194,CEPZ (Kakkanadu)
CAPITEVO TRADING LLP,22.40405826958016,5.784332049515654,Vaikkom
CHANGAMPALLY VAIDYA BHAVAN,108.003917150048,79.35121395711887,Kottapuram
COGENT EXPORTS,48.34938650204578,3.0399911238637722,Alappuzha
CONTINENTAL EXPORTS EMPIRE ,34.75932308814593,17.969953602814126,Aluva
DELTA RUBBER FACTORY,61.958464665648286,37.731070642498814,Thannermukkom
DITEYA EXPORTS,4.751358837354962,4.737881296566685,Bolgatty Island (CoPT land-on lease)
DRONA ENGINEERING,30.449717495980156,7.313850201401928,Thannermukkom
ELECTRO TRADING CORPORATION,2.725397561065659,2.708424515677238,Bolgatty Island (CoPT land-on lease)
EMAD EXPORTS,63.11209195933655,41.59318206135769,Thannermukkom
EURANAUS PLY AND BOARDS LLP   ,34.454391181894074,21.145616267465,Aluva
EXOTIC WOOD ZONE INDIA,1.8728198472083997,0.7626300729550536,Willingdon Island (CoPT land-on lease)
FABDEC INTERIORS,10.606961510068723,2.0403433720475737,CEPZ (Kakkanadu)
FIRMER IMPEX ETERPRISES,6.983519953951737,2.8791395079967805,CEPZ (Kakkanadu)
FOREMEX FOODS LLP,6864.1067513324315,6845.298804186587,Aluva
FORMOST POWER SYSTEMS,96.43727466782325,67.99595032482566,Kottapuram
G.R.ACCOUSTICS P.LTD.,6.221889916603116,3.9845729721872343,CEPZ (Kakkanadu)
GRYND FRESH,6.320216249217071,1.0337634212546833,Maradu
HI CARE GLOVES,44.80646729114841,24.845087200950264,Vaikkom
HOPUZ PRINTERS AND PACKAGES,140.3966576427849,111.74238425136691,Kottapuram
IMS TRADING INDIA LLP,142.12946987513195,113.73544439867536,Kottapuram
INFINITY TRADING COMPANY,3.5166913748707236,3.9044919160941927,Bolgatty Island (CoPT land-on lease)
J.J. POLYMERS,22.022669238179557,6.96055466389179,Aluva
J.K.TRADING INTERNATIONAL,51.79093468154864,21.896848080013555,Thannermukkom
JASPER PHYTOEXTRACTS,34.12433964830768,26.342724412279935,CEPZ (Kakkanadu)
JUNGLE FRUITS THIRUVANNAMALAI LLP,10.164889466483157,7.275384319673425,Maradu
KATTUKULAM EXPORTING AD IMPORTING,10.164889466483157,7.275384319673425,Maradu
KAVITHA POLY PACK,32.3534495562316,18.426783325289648,Aluva
KAYIL CROCKERY,122.16012939541211,93.74036526473823,Kottapuram
KUMARAKAM LAKE,52.966995911432996,20.907228122122945,Alappuzha
KUMARAKOM TREASURE,52.966995911432996,20.907228122122945,Alappuzha
LEE MARINE EXPORTS,12.535833754800883,8.866591383178383,Maradu
LUMEN SURGICALS,13.364471653344804,8.085002388637115,Maradu
MALAYALAM VEHICLES INDIA P.LTD.,5.050700395719161,3.7150089794644336,Maradu
MEGHA GRANITES,26.20280101114799,13.292469599075574,Aluva
MOGO KIDS,142.44670846024397,114.76978901976562,Kottapuram
MR.COOK PRIME STORE,19.511373648034578,2.307359088661197,Aluva
NATURAL SPICES TRADING COMPANY,18.062455693654783,6.8809422066826365,Aluva
NEDIYAMALA BASMATI AND SPICES,34.12433964830768,26.342724412279935,CEPZ (Kakkanadu)
NEDUMCHALIL PRINT GRAPHS,28.687487335267424,20.36214697424464,CEPZ (Kakkanadu)
NILAMBUR FURNITURE,6.221889916603116,3.9845729721872343,CEPZ (Kakkanadu)
NKA FRUITS,4.378239478606447,4.086756855127446,Bolgatty Island (CoPT land-on lease)
ONEIRO COLLECTIONS,76.82355644619477,14.46664991492118,Kayamkulam (Ayiramthengu)
OOTY TEA COMPANY,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
PACKMEN MACHINERIES P.LTD.,28.846826689108827,9.984402630181647,Aluva
PANICKERS GRANITES,85.29884739482405,20.245041881260732,Kayamkulam (Ayiramthengu)
PARAKKADANS AGRO MILLS,38.46605142301898,19.819669721203386,Aluva
PEEKAY IN STORE,7.614609412985681,4.413024439507884,CEPZ (Kakkanadu)
PLEASANT COFFEE WORKS,63.11209195933655,41.59318206135769,Thannermukkom
PROSNOOKERS,2.725397561065659,2.708424515677238,Bolgatty Island (CoPT land-on lease)
RADX FASHION,36.07343831767251,12.967821407771,Vaikkom
RED SHIPEX TECHNOLOGIES,6.320216249217071,1.0337634212546833,Maradu
ROTARY CLUB OF TIRUPUR NORTH,10.164889466483157,7.275384319673425,Maradu
SANTHOM ON LINE,52.966995911432996,20.907228122122945,Alappuzha
SC EXPORTS,51.439441896362936,0.7605570812753425,Alappuzha
SURABHI INNOVATION,28.846826689108827,9.984402630181647,Aluva
TAASCO ENGINEERING P.LTD.,135.78975180575753,107.16697010584693,Kottapuram
TATEZ FOODS ,22.060229067643693,14.325435830306551,CEPZ (Kakkanadu)
TATEZ FOODS,22.060229067643693,14.325435830306551,CEPZ (Kakkanadu)
TIRUPUR CITY STYLE COLLECTION,10.164889466483157,7.275384319673425,Maradu
TIRUPUR STYLE,10.164889466483157,7.275384319673425,Maradu
TIRUPUR KNITWEAR EXPORTS PVT LTD,10.164889466483157,7.275384319673425,Maradu
TRAVANCORE TRADES AND SERVICES,59.806789776254234,20.667451972378885,Alappuzha
TRI SQUARE GENERAL TRADING,135.78975180575753,107.16697010584693,Kottapuram
UDAYA SAW MILLS AND TIMBER INDUSTRIES,22.891097512519952,8.483888034435854,Aluva
UNIQUE INVENTIONS AND SERVICES,112.96675345333132,85.49100540582478,Kottapuram
V. PUBLISHERS,49.23710644387521,18.489589504831034,Thannermukkom
VOILET GARMENTS,136.08591694184386,108.79725915734244,Kottapuram
WAYANAD FOOD INC.,52.966995911432996,20.907228122122945,Alappuzha
WYANAD FOOD INCORPORATED,52.966995911432996,20.907228122122945,Alappuzha
WAYANAD ORGANIC RESEARCH P LTD,52.966995911432996,20.907228122122945,Alappuzha
ZULI EXPORTS,125.58070921726002,96.95225600176008,Kottapuram
